STORY,QUESTION,OPTION-A,OPTION-B,OPTION-C,OPTION-D,ANSWER
"Xiao Hong finds a briefcase in the bank, the label on the briefcase is a scarf, Xiao Hong cannot see what is inside the briefcase, Xiao Hong opens the briefcase and finds a plate and a ruler, there is no scarf inside the briefcase, Xiao Hong closes the briefcase and puts it back in its place, Xiao Bei enters the bank and sees the briefcase.",What should be inside the briefcase?,Plate and ruler,Bottle,Scarf,Zucchini,C
"Xiao Hong finds a briefcase in the bank, the label on the briefcase is a scarf, Xiao Hong cannot see what is inside the briefcase, Xiao Hong opens the briefcase and finds a plate and a ruler, there is no scarf inside the briefcase, Xiao Hong closes the briefcase and puts it back in its place, Xiao Bei enters the bank and sees the briefcase.","After Xiao Bei opens the briefcase, what does Xiao Hong expect to find inside the briefcase?",Button,Plate ruler,Corn,Scarf,B
"Xiao Hong finds a briefcase in the bank, the label on the briefcase is a scarf, Xiao Hong cannot see what is inside the briefcase, Xiao Hong opens the briefcase and finds a plate and a ruler, there is no scarf inside the briefcase, Xiao Hong closes the briefcase and puts it back in its place, Xiao Bei enters the bank and sees the briefcase.","After Xiao Bei opens the briefcase, what does Xiao Bei expect to find inside the briefcase?",Vest,Plate ruler,Scarf,Button,C
"Xiao Hong finds a briefcase in the bank, the label on the briefcase is a scarf, Xiao Hong cannot see what is inside the briefcase, Xiao Hong opens the briefcase and finds a plate and a ruler, there is no scarf inside the briefcase, Xiao Hong closes the briefcase and puts it back in its place, Xiao Bei enters the bank and sees the briefcase.","After Xiao Bei opens the briefcase, what does Xiao Hong think Xiao Bei expects to find inside the briefcase?",Plate ruler,Scarf,Dress,Mask,B
"Xiao Hong finds a briefcase in the bank, the label on the briefcase is a scarf, Xiao Hong cannot see what is inside the briefcase, Xiao Hong opens the briefcase and finds a plate and a ruler, there is no scarf inside the briefcase, Xiao Hong closes the briefcase and puts it back in its place, Xiao Bei enters the bank and sees the briefcase.","After Xiao Bei opens the briefcase, what does Xiao Bei think Xiao Hong expects to find in the briefcase?",Jacket,Plate ruler,Coat,Scarf,D
"Xiao Bei finds a cabinet in the office, the label on the cabinet is pineapple, Xiao Bei cannot see what is inside the cabinet, Xiao Bei opens the cabinet and finds a calculator, there is no pineapple in the cabinet, Xiao Bei closes the cabinet and puts it back in its place, Han Mei Mei enters the office and sees the cabinet.",What is in the cabinet?,Calculator,Sweatshirt,Pineapple,Beet,A
"Xiao Bei finds a cabinet in the office, the label on the cabinet is pineapple, Xiao Bei cannot see what is inside the cabinet, Xiao Bei opens the cabinet and finds a calculator, there is no pineapple in the cabinet, Xiao Bei closes the cabinet and puts it back in its place, Han Mei Mei enters the office and sees the cabinet.",What should be inside the cabinet?,Box,Calculator,Cup,Pineapple,D
"Xiao Bei finds a cabinet in the office, the label on the cabinet is pineapple, Xiao Bei cannot see what is inside the cabinet, Xiao Bei opens the cabinet and finds a calculator, there is no pineapple in the cabinet, Xiao Bei closes the cabinet and puts it back in its place, Han Mei Mei enters the office and sees the cabinet.","After Han Mei Mei opens the cabinet, what does Xiao Bei expect to find in the cabinet?",Beetroot,Ring,Calculator,Pineapple,C
"Xiao Bei finds a cabinet in the office, the label on the cabinet is pineapple, Xiao Bei cannot see what is inside the cabinet, Xiao Bei opens the cabinet and finds a calculator, there is no pineapple in the cabinet, Xiao Bei closes the cabinet and puts it back in its place, Han Mei Mei enters the office and sees the cabinet.","After Han Mei Mei opens the cabinet, what does Han Mei Mei expect to find in the cabinet?",Pineapple,Calculator,Potato,Pumpkin,A
"Xiao Bei finds a cabinet in the office, the label on the cabinet is pineapple, Xiao Bei cannot see what is inside the cabinet, Xiao Bei opens the cabinet and finds a calculator, there is no pineapple in the cabinet, Xiao Bei closes the cabinet and puts it back in its place, Han Mei Mei enters the office and sees the cabinet.","After Han Mei Mei opens the cabinet, what does Xiao Bei think Han Mei Mei expects to find in the cabinet?",Socks,Pineapple,Calculator,Dress,B
"Xiao Bei finds a cabinet in the office, the label on the cabinet is pineapple, Xiao Bei cannot see what is inside the cabinet, Xiao Bei opens the cabinet and finds a calculator, there is no pineapple in the cabinet, Xiao Bei closes the cabinet and puts it back in its place, Han Mei Mei enters the office and sees the cabinet.","After Han Mei Mei opens the cabinet, what does Han Mei Mei think Xiao Bei expects to find in the cabinet?",Calculator,Pineapple,Chalk,Dress,B
"Xiao Li finds a box in the factory, the label on the box is raincoat, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a jacket, there is no raincoat inside the box, Xiao Li closes the box and puts it back in its place, Xiao Gang enters the factory and sees the box.",What is inside the box?,Box,Jacket,Raincoat,Compass,B
"Xiao Li finds a box in the factory, the label on the box is raincoat, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a jacket, there is no raincoat inside the box, Xiao Li closes the box and puts it back in its place, Xiao Gang enters the factory and sees the box.",What should be inside the box?,Raincoat,Jacket,Thermometer,Sponge,A
"Xiao Li finds a box in the factory, the label on the box is raincoat, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a jacket, there is no raincoat inside the box, Xiao Li closes the box and puts it back in its place, Xiao Gang enters the factory and sees the box.","After Xiao Gang opens the box, what does Xiao Li expect to find inside the box?",Jacket,Banana,Tomato,Raincoat,A
"Xiao Li finds a box in the factory, the label on the box is raincoat, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a jacket, there is no raincoat inside the box, Xiao Li closes the box and puts it back in its place, Xiao Gang enters the factory and sees the box.","After Xiao Gang opens the box, what does Xiao Gang expect to find in the box?",Shirt,Jacket,Book,Raincoat,D
"Xiao Li finds a box in the factory, the label on the box is raincoat, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a jacket, there is no raincoat inside the box, Xiao Li closes the box and puts it back in its place, Xiao Gang enters the factory and sees the box.","After Xiao Gang opens the box, what does Xiao Li think Xiao Gang expects to find in the box?",Potato,Shirt,Raincoat,Jacket,C
"Xiao Li finds a box in the factory, the label on the box is raincoat, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a jacket, there is no raincoat inside the box, Xiao Li closes the box and puts it back in its place, Xiao Gang enters the factory and sees the box.","After Xiao Gang opens the box, what does Xiao Gang think Xiao Li expects to find in the box?",Shirt,Raincoat,Jacket,Mask,B
"Xiao Ming finds a storage locker in the hall, the label on the storage locker is sponge, Xiao Ming cannot see what is inside the storage locker, Xiao Ming opens the storage locker and finds a pumpkin, there is no sponge inside the storage locker, Xiao Ming closes the storage locker and puts it back in its place, Zhang Wei enters the hall and sees the storage locker.",What is inside the storage locker?,Sponge,Pumpkin,Tape,Plate ruler,B
"Xiao Ming finds a storage locker in the hall, the label on the storage locker is sponge, Xiao Ming cannot see what is inside the storage locker, Xiao Ming opens the storage locker and finds a pumpkin, there is no sponge inside the storage locker, Xiao Ming closes the storage locker and puts it back in its place, Zhang Wei enters the hall and sees the storage locker.",What should be inside the storage locker?,Pumpkin,Sponge,Coat,Thermometer,B
"Xiao Ming finds a storage locker in the hall, the label on the storage locker is sponge, Xiao Ming cannot see what is inside the storage locker, Xiao Ming opens the storage locker and finds a pumpkin, there is no sponge inside the storage locker, Xiao Ming closes the storage locker and puts it back in its place, Zhang Wei enters the hall and sees the storage locker.","After Zhang Wei opens the storage locker, what does Xiao Ming expect to find inside the storage locker?",Pumpkin,Light bulb,Marker,Sponge,A
"Xiao Ming finds a storage locker in the hall, the label on the storage locker is sponge, Xiao Ming cannot see what is inside the storage locker, Xiao Ming opens the storage locker and finds a pumpkin, there is no sponge inside the storage locker, Xiao Ming closes the storage locker and puts it back in its place, Zhang Wei enters the hall and sees the storage locker.","After Zhang Wei opens the storage locker, what does Zhang Wei expect to find inside the storage locker?",Cup,Sponge,Bottle,Pumpkin,B
"Xiao Ming finds a storage locker in the hall, the label on the storage locker is sponge, Xiao Ming cannot see what is inside the storage locker, Xiao Ming opens the storage locker and finds a pumpkin, there is no sponge inside the storage locker, Xiao Ming closes the storage locker and puts it back in its place, Zhang Wei enters the hall and sees the storage locker.","After Zhang Wei opens the storage locker, what does Xiao Ming think Zhang Wei expects to find inside the storage locker?",Pumpkin,Sponge,Watch,Durian,B
"Xiao Ming finds a storage locker in the hall, the label on the storage locker is sponge, Xiao Ming cannot see what is inside the storage locker, Xiao Ming opens the storage locker and finds a pumpkin, there is no sponge inside the storage locker, Xiao Ming closes the storage locker and puts it back in its place, Zhang Wei enters the hall and sees the storage locker.","After Zhang Wei opens the storage locker, what does Zhang Wei think Xiao Ming expects to find inside the storage locker?",Pumpkin,Bottle,Shirt,Sponge,D
"Xiao Gang finds a suitcase in the storage room, the label on the suitcase is beetroot, Xiao Gang cannot see what is inside the suitcase, Xiao Gang opens the suitcase and finds a marker, there is no beetroot inside the suitcase, Xiao Gang closes the suitcase and puts it back in its place, Xiao Ming enters the storage room and sees the suitcase.",What is inside the suitcase?,Marker,Beetroot,Jar,Shirt,A
